test_size,nbnn_train,epochs,nblayers,nbnn_test,r2,evs,mae,time
0.955,1,5,1,10,0.8204373467139335,0.8208132927151648,1754.6294289424668,0.28226709365844727
0.955,1,6,1,1,0.8463471458938782,0.8464160930613723,1492.2032958118302,0.29841184616088867
0.955,1,6,1,2,0.881713581429757,0.8817207861073919,1358.5987684815277,0.29841184616088867
0.955,1,6,1,3,0.8902512907958419,0.8904689211349733,1335.2189556093483,0.29841184616088867
0.955,1,6,1,4,0.8858979104339396,0.8865090439608458,1358.5722402149606,0.29841184616088867
0.955,1,6,1,5,0.8802074779654211,0.8806444957940074,1393.8714417085355,0.29841184616088867
0.955,1,6,1,6,0.8732274129871301,0.8737250342687418,1442.511437977039,0.29841184616088867
0.955,1,6,1,7,0.8656113982893991,0.8660559118201208,1511.1905571687523,0.29841184616088867
0.955,1,6,1,8,0.8561049771473592,0.8565283306716319,1568.173251085238,0.29841184616088867
0.955,1,6,1,9,0.8478386613812318,0.8482390728429415,1612.7738623705404,0.29841184616088867
0.955,1,6,1,10,0.8378619636949242,0.838269037907859,1658.7699377620165,0.29841184616088867
0.955,1,7,1,1,0.8380338921303983,0.838494793745735,1537.6355452626426,0.30692601203918457
0.955,1,7,1,2,0.8715134903668675,0.8716660902277714,1409.184394460182,0.30692601203918457
0.955,1,7,1,3,0.8783067604867107,0.8783067839687313,1398.0593116006025,0.30692601203918457
0.955,1,7,1,4,0.8740693388597353,0.87415456995806,1427.03523545763,0.30692601203918457
0.955,1,7,1,5,0.872022468292261,0.8720422133361245,1450.9734192321202,0.30692601203918457
0.955,1,7,1,6,0.8663814045651974,0.8664143216768718,1495.3395368079666,0.30692601203918457
0.955,1,7,1,7,0.8578930638468792,0.8579095581045751,1564.483235755257,0.30692601203918457
0.955,1,7,1,8,0.8465875360242986,0.8465954507657673,1623.1219499966785,0.30692601203918457
0.955,1,7,1,9,0.8375466990585076,0.8375486001363774,1665.5471746996457,0.30692601203918457
0.955,1,7,1,10,0.8271405959863118,0.8271410587223277,1707.5455853926694,0.30692601203918457
0.955,1,8,1,1,0.8440933616653397,0.8441352322602089,1499.6730173317417,0.33132052421569824
0.955,1,8,1,2,0.8764732467987383,0.876540283640054,1380.8310794150364,0.33132052421569824
0.955,1,8,1,3,0.8826145983378512,0.8831640244595814,1362.0645984836456,0.33132052421569824
0.955,1,8,1,4,0.876672521401223,0.877881949937796,1388.1038887199302,0.33132052421569824
0.955,1,8,1,5,0.870757298427207,0.8717586348335701,1427.7666991410301,0.33132052421569824
0.955,1,8,1,6,0.8632079437922068,0.8643799535696806,1479.3024020961338,0.33132052421569824
0.955,1,8,1,7,0.8551203852078415,0.856268551497696,1548.5945228959024,0.33132052421569824
0.955,1,8,1,8,0.8442330724020168,0.8453887334966579,1611.7520745682775,0.33132052421569824
0.955,1,8,1,9,0.8350513558553917,0.8362391894552376,1658.093989399493,0.33132052421569824
0.955,1,8,1,10,0.8249708092696,0.8262249569635696,1703.2206575520831,0.33132052421569824
0.955,1,9,1,1,0.8317993100295311,0.8318059947025388,1583.335629189053,0.28997802734375
0.955,1,9,1,2,0.8658688115216657,0.8661325308034405,1442.8408813322917,0.28997802734375
0.955,1,9,1,3,0.8711732706889788,0.8723125705418353,1447.4432270880068,0.28997802734375
0.955,1,9,1,4,0.8625261050236073,0.8648883079475181,1487.502453101075,0.28997802734375
0.955,1,9,1,5,0.8578776850197725,0.8600112845183371,1526.9350243887932,0.28997802734375
0.955,1,9,1,6,0.8491721596929162,0.8515847224935056,1591.4818647049292,0.28997802734375
0.955,1,9,1,7,0.838046652497221,0.8404495935346873,1669.9133898860005,0.28997802734375
0.955,1,9,1,8,0.823338209422371,0.8257205479776962,1738.6100555621608,0.28997802734375
0.955,1,9,1,9,0.8110242349615837,0.8133839088756005,1787.377084748971,0.28997802734375
0.955,1,9,1,10,0.797490226690482,0.7999139511317297,1837.8230217911425,0.28997802734375
